# Область, мм = (10.000,82.000,0.000)
# Шаг, мм = (0.800,1.000,0.001)
# Передача, шагов/мм = (100,100,100)
# Чувствительность, мкВ/мТл = 111.600

4.960	120.130	0.000	1.337
5.760	120.130	0.000	0.279
6.560	120.130	0.000	-0.464
7.360	120.130	0.000	-0.414
8.160	120.130	0.000	-0.281
8.960	120.130	0.000	-0.203
-1.440	121.130	0.000	-0.128
-0.640	121.130	0.000	-0.165
0.160	121.130	0.000	-0.222
0.960	121.130	0.000	-0.326
1.760	121.130	0.000	-0.430
2.560	121.130	0.000	-0.159
3.360	121.130	0.000	1.050
4.160	121.130	0.000	1.479
4.960	121.130	0.000	0.773
5.760	121.130	0.000	-0.161
6.560	121.130	0.000	-0.519
7.360	121.130	0.000	-0.398
8.160	121.130	0.000	-0.275
8.960	121.130	0.000	-0.192
-1.440	122.130	0.000	-0.127
-0.640	122.130	0.000	-0.161
0.160	122.130	0.000	-0.214
0.960	122.130	0.000	-0.314
1.760	122.130	0.000	-0.432
2.560	122.130	0.000	-0.206
3.360	122.130	0.000	1.045
4.160	122.130	0.000	2.003
4.960	122.130	0.000	1.426
5.760	122.130	0.000	0.385
6.560	122.130	0.000	-0.404
7.360	122.130	0.000	-0.393
8.160	122.130	0.000	-0.273
8.960	122.130	0.000	-0.193
-1.440	123.130	0.000	-0.127
-0.640	123.130	0.000	-0.164
0.160	123.130	0.000	-0.210
0.960	123.130	0.000	-0.307
1.760	123.130	0.000	-0.418
2.560	123.130	0.000	-0.240
3.360	123.130	0.000	0.867
4.160	123.130	0.000	1.912
4.960	123.130	0.000	0.879
5.760	123.130	0.000	0.006
6.560	123.130	0.000	-0.465
7.360	123.130	0.000	-0.390
8.160	123.130	0.000	-0.271
8.960	123.130	0.000	-0.186
-1.440	124.130	0.000	-0.120
-0.640	124.130	0.000	-0.150
0.160	124.130	0.000	-0.215
0.960	124.130	0.000	-0.297
1.760	124.130	0.000	-0.414
2.560	124.130	0.000	-0.262
3.360	124.130	0.000	0.520
4.160	124.130	0.000	1.345
4.960	124.130	0.000	1.396
5.760	124.130	0.000	0.440
6.560	124.130	0.000	-0.404
7.360	124.130	0.000	-0.397
8.160	124.130	0.000	-0.258
8.960	124.130	0.000	-0.191
-1.440	125.130	0.000	-0.117
-0.640	125.130	0.000	-0.150
0.160	125.130	0.000	-0.210
0.960	125.130	0.000	-0.295
1.760	125.130	0.000	-0.404
2.560	125.130	0.000	-0.171
3.360	125.130	0.000	0.851
4.160	125.130	0.000	1.543
4.960	125.130	0.000	1.634
5.760	125.130	0.000	0.506
6.560	125.130	0.000	-0.414
7.360	125.130	0.000	-0.386
8.160	125.130	0.000	-0.257
8.960	125.130	0.000	-0.187
-1.440	126.130	0.000	-0.121
-0.640	126.130	0.000	-0.151
0.160	126.130	0.000	-0.204
0.960	126.130	0.000	-0.297
1.760	126.130	0.000	-0.401
2.560	126.130	0.000	-0.110
3.360	126.130	0.000	1.229
4.160	126.130	0.000	2.143
4.960	126.130	0.000	1.476
5.760	126.130	0.000	0.174
6.560	126.130	0.000	-0.446
7.360	126.130	0.000	-0.370
8.160	126.130	0.000	-0.259
8.960	126.130	0.000	-0.189
-1.440	127.130	0.000	-0.117
-0.640	127.130	0.000	-0.156
0.160	127.130	0.000	-0.204
0.960	127.130	0.000	-0.287
1.760	127.130	0.000	-0.393
2.560	127.130	0.000	-0.206
3.360	127.130	0.000	0.689
4.160	127.130	0.000	1.356
4.960	127.130	0.000	0.835
5.760	127.130	0.000	0.035
6.560	127.130	0.000	-0.454
7.360	127.130	0.000	-0.364
8.160	127.130	0.000	-0.252
8.960	127.130	0.000	-0.187
-1.440	128.130	0.000	-0.120
-0.640	128.130	0.000	-0.144
0.160	128.130	0.000	-0.208
0.960	128.130	0.000	-0.282
1.760	128.130	0.000	-0.385
2.560	128.130	0.000	-0.201
3.360	128.130	0.000	0.681
4.160	128.130	0.000	1.265
4.960	128.130	0.000	0.765
5.760	128.130	0.000	-0.111
6.560	128.130	0.000	-0.442
7.360	128.130	0.000	-0.362
8.160	128.130	0.000	-0.254
8.960	128.130	0.000	-0.184
-1.440	129.130	0.000	-0.113
-0.640	129.130	0.000	-0.155
0.160	129.130	0.000	-0.199
0.960	129.130	0.000	-0.285
1.760	129.130	0.000	-0.398
2.560	129.130	0.000	-0.230
3.360	129.130	0.000	0.595
4.160	129.130	0.000	1.251
4.960	129.130	0.000	0.713
5.760	129.130	0.000	0.040
6.560	129.130	0.000	-0.392
7.360	129.130	0.000	-0.370
8.160	129.130	0.000	-0.263
8.960	129.130	0.000	-0.187
-1.440	130.130	0.000	-0.113
-0.640	130.130	0.000	-0.146
0.160	130.130	0.000	-0.209
0.960	130.130	0.000	-0.289
1.760	130.130	0.000	-0.400
2.560	130.130	0.000	-0.215
3.360	130.130	0.000	0.874
4.160	130.130	0.000	1.771
4.960	130.130	0.000	1.357
5.760	130.130	0.000	0.341
6.560	130.130	0.000	-0.425
7.360	130.130	0.000	-0.399
8.160	130.130	0.000	-0.266
8.960	130.130	0.000	-0.185
-1.440	131.130	0.000	-0.116
-0.640	131.130	0.000	-0.153
0.160	131.130	0.000	-0.212
0.960	131.130	0.000	-0.298
1.760	131.130	0.000	-0.425
2.560	131.130	0.000	-0.251
3.360	131.130	0.000	0.818
4.160	131.130	0.000	1.906
4.960	131.130	0.000	1.600
5.760	131.130	0.000	0.625
6.560	131.130	0.000	-0.385
7.360	131.130	0.000	-0.424
8.160	131.130	0.000	-0.285
8.960	131.130	0.000	-0.199
-1.440	132.130	0.000	-0.121
-0.640	132.130	0.000	-0.152
0.160	132.130	0.000	-0.214
0.960	132.130	0.000	-0.305
1.760	132.130	0.000	-0.427
2.560	132.130	0.000	-0.222
3.360	132.130	0.000	0.858
4.160	132.130	0.000	2.006
4.960	132.130	0.000	2.220
5.760	132.130	0.000	0.881
6.560	132.130	0.000	-0.372
7.360	132.130	0.000	-0.436
8.160	132.130	0.000	-0.294
8.960	132.130	0.000	-0.202
-1.440	133.130	0.000	-0.117
-0.640	133.130	0.000	-0.157
0.160	133.130	0.000	-0.218
0.960	133.130	0.000	-0.301
1.760	133.130	0.000	-0.433
2.560	133.130	0.000	-0.182
3.360	133.130	0.000	1.186
4.160	133.130	0.000	2.345
4.960	133.130	0.000	1.777
5.760	133.130	0.000	0.335
6.560	133.130	0.000	-0.456
7.360	133.130	0.000	-0.435
8.160	133.130	0.000	-0.285
8.960	133.130	0.000	-0.202
-1.440	134.130	0.000	-0.111
-0.640	134.130	0.000	-0.154
